CD_NOM,GROUPTAXA,NOM_VALIDE
674568,Angiospermes,Comptonella lactea var. poissonii
673734,Angiospermes,Comptonella microcarpa
674497,Angiospermes,Comptonella oreophila
674623,Angiospermes,Comptonella oreophila var. oreophila
674569,Angiospermes,Comptonella oreophila var. longipes
673735,Angiospermes,Comptonella sessilifoliola
672556,Angiospermes,Crossosperma
673708,Angiospermes,Crossosperma cauliflora
673709,Angiospermes,Crossosperma velutina
672593,Angiospermes,Dutailliopsis
673710,Angiospermes,Dutailliopsis gordonii
672594,Angiospermes,Dutaillyea
674332,Angiospermes,Dutaillyea amosensis
673736,Angiospermes,Dutaillyea trifoliolata
671759,Angiospermes,Euodia tietaensis
673133,Angiospermes,Flindersia fournieri
673737,Angiospermes,Geijera balansae
673738,Angiospermes,Geijera cauliflora
807371,Angiospermes,Ivodea choungiensis
852791,Angiospermes,Ivodea mayottensis
673740,Angiospermes,Medicosma articulata
673741,Angiospermes,Medicosma congesta
673742,Angiospermes,Medicosma diversifolia
674334,Angiospermes,Medicosma emarginata
673744,Angiospermes,Medicosma exigua
673745,Angiospermes,Medicosma gracilis
673746,Angiospermes,Medicosma latifolia
674335,Angiospermes,Medicosma leratii
673747,Angiospermes,Medicosma obliqua
673748,Angiospermes,Medicosma parvifolia
673749,Angiospermes,Medicosma petiolaris
673750,Angiospermes,Medicosma suberosa
674336,Angiospermes,Medicosma subsessilis
673751,Angiospermes,Medicosma tahafeana
673752,Angiospermes,Medicosma verticillata
780453,Angiospermes,Melicope balgooyi
706523,Angiospermes,Melicope borbonica
707210,Angiospermes,Melicope borbonica var. borbonica
707174,Angiospermes,Melicope borbonica var. acuminata
447577,Angiospermes,Melicope bracteata
706524,Angiospermes,Melicope coodeana
447582,Angiospermes,Melicope fatuhivensis
672209,Angiospermes,Melicope fulva
671714,Angiospermes,Melicope glaberrima
448293,Angiospermes,Melicope hivaoaensis
448295,Angiospermes,Melicope inopinata
706525,Angiospermes,Melicope irifica
671715,Angiospermes,Melicope lasioneura
671716,Angiospermes,Melicope leptococca
448373,Angiospermes,Melicope lucida
448374,Angiospermes,Melicope margaretae
447583,Angiospermes,Melicope nukuhivensis
706526,Angiospermes,Melicope obscura
706527,Angiospermes,Melicope obtusifolia
707100,Angiospermes,Melicope obtusifolia subsp. obtusifolia
707175,Angiospermes,Melicope obtusifolia var. arborea
707176,Angiospermes,Melicope obtusifolia var. inaequalis
671760,Angiospermes,Melicope pedicellata
448294,Angiospermes,Melicope perlmanii
448296,Angiospermes,Melicope revoluta
706528,Angiospermes,Melicope segregis
447579,Angiospermes,Melicope tahitensis
448535,Angiospermes,Melicope tekaoensis
672210,Angiospermes,Melicope vieillardii
672693,Angiospermes,Myrtopsis
673754,Angiospermes,Myrtopsis calophylla
674337,Angiospermes,Myrtopsis corymbosa
673755,Angiospermes,Myrtopsis deplanchei
673756,Angiospermes,Myrtopsis macrocarpa
673757,Angiospermes,Myrtopsis myrtoidea
674338,Angiospermes,Myrtopsis novaecaledoniae
673758,Angiospermes,Myrtopsis pomaderridifolia
673759,Angiospermes,Myrtopsis sellingii
672698,Angiospermes,Neoschmidia
673769,Angiospermes,Neoschmidia calycina
673768,Angiospermes,Neoschmidia pallida
672728,Angiospermes,Picrella
673770,Angiospermes,Picrella glandulosa
673771,Angiospermes,Picrella ignambiensis
674382,Angiospermes,Picrella trifoliata
674570,Angiospermes,Picrella trifoliata var. trifoliata
674571,Angiospermes,Picrella trifoliata var. gracilis
674572,Angiospermes,Picrella trifoliata var. gracillima
673503,Angiospermes,Sarcomelicope argyrophylla
673504,Angiospermes,Sarcomelicope dognyensis
673505,Angiospermes,Sarcomelicope follicularis
673506,Angiospermes,Sarcomelicope glauca
673507,Angiospermes,Sarcomelicope leiocarpa
673508,Angiospermes,Sarcomelicope megistophylla
673509,Angiospermes,Sarcomelicope pembaiensis
673511,Angiospermes,Sarcomelicope sarcococca
807567,Angiospermes,Vepris boiviniana
807568,Angiospermes,Vepris darcyi
807569,Angiospermes,Vepris spathulata
807570,Angiospermes,Vepris unifoliolata
673512,Angiospermes,Zieria chevalieri
191744,Angiospermes,Dictamnus
94923,Angiospermes,Dictamnus albus
197716,Angiospermes,Skimmia
123984,Angiospermes,Skimmia japonica
190748,Angiospermes,Choisya
90939,Angiospermes,Choisya ternata
734948,Angiospermes,Galipea davisii
734951,Angiospermes,Raputia aromatica
734952,Angiospermes,Raputia brevipedunculata
734953,Angiospermes,Ticorea foetida
196876,Angiospermes,Ptelea
116263,Angiospermes,Ptelea trifoliata
445976,Angiospermes,Zanthoxylum
671576,Angiospermes,Zanthoxylum albiflorum
717710,Angiospermes,Zanthoxylum americanum
706938,Angiospermes,Zanthoxylum heterophyllum
671577,Angiospermes,Zanthoxylum leratii
447584,Angiospermes,Zanthoxylum nadeaudii
671578,Angiospermes,Zanthoxylum neocaledonicum
671758,Angiospermes,Zanthoxylum oreophilum
671579,Angiospermes,Zanthoxylum pancheri
671580,Angiospermes,Zanthoxylum sarasinii
671581,Angiospermes,Zanthoxylum schlechteri
706082,Angiospermes,Cossinia pinnata
673524,Angiospermes,Cossinia trifoliata
673554,Angiospermes,Harpullia austrocaledonica
672667,Angiospermes,Loxodiscus
673555,Angiospermes,Loxodiscus coriaceus
188731,Angiospermes,Acer
79734,Angiospermes,Acer campestre
79735,Angiospermes,Acer cappadocicum
130702,Angiospermes,Acer cappadocicum subsp. cappadocicum
79742,Angiospermes,Acer davidii
79803,Angiospermes,Acer x bornmuelleri
79804,Angiospermes,Acer x coriaceum
79806,Angiospermes,Acer x guyotii
79807,Angiospermes,Acer x hybridum
79810,Angiospermes,Acer x peronae
79812,Angiospermes,Acer x ramosum
79813,Angiospermes,Acer x rotundilobum
79814,Angiospermes,Acer x sabaudum
79815,Angiospermes,Acer x zoeschense
79755,Angiospermes,Acer japonicum
610730,Angiospermes,Acer mono
79763,Angiospermes,Acer monspessulanum
79766,Angiospermes,Acer negundo
79770,Angiospermes,Acer opalus
130715,Angiospermes,Acer opalus subsp. opalus
130714,Angiospermes,Acer opalus subsp. obtusatum
79775,Angiospermes,Acer palmatum
610733,Angiospermes,Acer pictum
79779,Angiospermes,Acer platanoides
79783,Angiospermes,Acer pseudoplatanus
610731,Angiospermes,Acer rubrum
717049,Angiospermes,Acer rufinerve
79788,Angiospermes,Acer saccharinum
610732,Angiospermes,Acer tataricum
612607,Angiospermes,Acer tataricum subsp. tataricum
612608,Angiospermes,Acer tataricum subsp. ginnala
188856,Angiospermes,Aesculus
80338,Angiospermes,Aesculus carnea
610760,Angiospermes,Aesculus flava
80334,Angiospermes,Aesculus hippocastanum
610759,Angiospermes,Aesculus parviflora
80335,Angiospermes,Aesculus pavia
979997,Angiospermes,Lepidocupania
979998,Angiospermes,Lepidocupania arcuata
979999,Angiospermes,Lepidocupania fruticosa
980000,Angiospermes,Lepidocupania glabra
980001,Angiospermes,Lepidocupania globosa
980002,Angiospermes,Lepidocupania glomeriflora
980004,Angiospermes,Lepidocupania gracilipes
980005,Angiospermes,Lepidocupania grandiflora
980006,Angiospermes,Lepidocupania inoplea
980007,Angiospermes,Lepidocupania lepidota
980008,Angiospermes,Lepidocupania mouana
980037,Angiospermes,Lepidocupania myrmoctona
980038,Angiospermes,Lepidocupania oedipoda
980040,Angiospermes,Lepidocupania pennelii
980041,Angiospermes,Lepidocupania rosea
980042,Angiospermes,Lepidocupania squamosa
980043,Angiospermes,Lepidocupania subfalcata
980044,Angiospermes,Lepidocupania tontoutensis
979992,Angiospermes,Neoarytera
979991,Angiospermes,Neoarytera chartacea
979995,Angiospermes,Neoarytera collina
979996,Angiospermes,Neoarytera nekorensis
673520,Angiospermes,Alectryon carinatum
950450,Angiospermes,Alectryon hirsutus
673525,Angiospermes,Cupaniopsis apiocarpa
674256,Angiospermes,Cupaniopsis azantha
673526,Angiospermes,Cupaniopsis chytradenia
673527,Angiospermes,Cupaniopsis crassivalvis
673531,Angiospermes,Cupaniopsis grisea
674259,Angiospermes,Cupaniopsis hypodermatica
673533,Angiospermes,Cupaniopsis mackeeana
674499,Angiospermes,Cupaniopsis macrocarpa
674544,Angiospermes,Cupaniopsis macrocarpa var. macrocarpa
674614,Angiospermes,Cupaniopsis macrocarpa var. polyphylla
673534,Angiospermes,Cupaniopsis megalocarpa
674410,Angiospermes,Cupaniopsis petiolulata
674439,Angiospermes,Cupaniopsis phalacrocarpa
674411,Angiospermes,Cupaniopsis rotundifolia
674412,Angiospermes,Cupaniopsis sylvatica
673542,Angiospermes,Cupaniopsis trigonocarpa
673773,Angiospermes,Elattostachys dzumacensis
673544,Angiospermes,Elattostachys incisa
672623,Angiospermes,Gongrodiscus
673772,Angiospermes,Gongrodiscus bilocularis
673545,Angiospermes,Gongrodiscus parvifolius
674413,Angiospermes,Gongrodiscus sufferrugineus
673546,Angiospermes,Guioa crenata
673547,Angiospermes,Guioa crenulata
673548,Angiospermes,Guioa fusca
674377,Angiospermes,Guioa glauca
674546,Angiospermes,Guioa glauca var. glauca
674545,Angiospermes,Guioa glauca var. vulgaris
673549,Angiospermes,Guioa gracilis
673550,Angiospermes,Guioa microsepala
673552,Angiospermes,Guioa pectinata
673553,Angiospermes,Guioa villosa
706542,Angiospermes,Molinaea alternifolia
672738,Angiospermes,Podonephelium
673556,Angiospermes,Podonephelium concolor
830145,Angiospermes,Podonephelium cristagalli
830146,Angiospermes,Podonephelium davidsonii
830148,Angiospermes,Podonephelium gongrocarpum
830119,Angiospermes,Podonephelium homei
830147,Angiospermes,Podonephelium pachycaule
673557,Angiospermes,Podonephelium parvifolium
830254,Angiospermes,Podonephelium plicatum
674440,Angiospermes,Podonephelium subaequilaterum
672784,Angiospermes,Storthocalyx
673558,Angiospermes,Storthocalyx chryseus
830206,Angiospermes,Storthocalyx corymbosus
673559,Angiospermes,Storthocalyx leioneurus
673560,Angiospermes,Storthocalyx pancheri
673561,Angiospermes,Storthocalyx sordidus
193740,Angiospermes,Koelreuteria
161872,Angiospermes,Koelreuteria paniculata
735019,Angiospermes,Talisia carinata
735022,Angiospermes,Talisia furfuracea
735023,Angiospermes,Talisia guianensis
735032,Angiospermes,Talisia pilosula
735033,Angiospermes,Talisia praealta
735034,Angiospermes,Talisia simaboides
735035,Angiospermes,Talisia squarrosa
705800,Angiospermes,Allophylus borbonicus
807185,Angiospermes,Allophylus comorensis
734960,Angiospermes,Allophylus latifolius
447589,Angiospermes,Allophylus rhomboidalis
734962,Angiospermes,Allophylus robustus
190347,Angiospermes,Cardiospermum
161030,Angiospermes,Cardiospermum grandiflorum
88048,Angiospermes,Cardiospermum halicacabum
734981,Angiospermes,Paullinia cambessedesii
841443,Angiospermes,Paullinia degranvillei
734985,Angiospermes,Paullinia fibulata
734989,Angiospermes,Paullinia lingulata
841444,Angiospermes,Paullinia oldemanii
734992,Angiospermes,Paullinia plagioptera
630337,Angiospermes,Paullinia plumieri
841445,Angiospermes,Paullinia prevostiana
735000,Angiospermes,Paullinia tricornis
630338,Angiospermes,Paullinia vespertilio
735016,Angiospermes,Serjania pedicellaris
630856,Angiospermes,Urvillea ulmacea
735038,Angiospermes,Toulicia guianensis
188912,Angiospermes,Ailanthus
80824,Angiospermes,Ailanthus altissima
673605,Angiospermes,Soulamea cardioptera
673606,Angiospermes,Soulamea cycloptera
673784,Angiospermes,Soulamea dagostinii
673607,Angiospermes,Soulamea fraxinifolia
673785,Angiospermes,Soulamea moratii
673608,Angiospermes,Soulamea muelleri
673609,Angiospermes,Soulamea pancheri
674341,Angiospermes,Soulamea pelletieri
673786,Angiospermes,Soulamea rigaultii
673610,Angiospermes,Soulamea tomentosa
674444,Angiospermes,Soulamea trifoliata
894767,Angiospermes,Homalolepis morettii
194200,Angiospermes,Liquidambar
106361,Angiospermes,Liquidambar styraciflua
191231,Angiospermes,Crassula
159610,Angiospermes,Crassula alata
92788,Angiospermes,Crassula aquatica
92793,Angiospermes,Crassula helmsii
92799,Angiospermes,Crassula muscosa
92802,Angiospermes,Crassula pubescens
92806,Angiospermes,Crassula tillaea
92807,Angiospermes,Crassula vaillantii
191216,Angiospermes,Cotyledon
92734,Angiospermes,Cotyledon orbiculata
193698,Angiospermes,Kalanchoe
446533,Angiospermes,Kalanchoe blossfeldiana
629982,Angiospermes,Kalanchoe daigremontiana
160174,Angiospermes,Kalanchoe delagoensis
977980,Angiospermes,Kalanchoe x houghtonii
188851,Angiospermes,Aeonium
80331,Angiospermes,Aeonium arboreum
610758,Angiospermes,Aeonium cuneatum
80332,Angiospermes,Aeonium haworthii
446532,Angiospermes,Graptopetalum
448106,Angiospermes,Graptopetalum paraguayense
197563,Angiospermes,Sedum
122101,Angiospermes,Sedum acre
122106,Angiospermes,Sedum album
122107,Angiospermes,Sedum alpestre
122114,Angiospermes,Sedum andegavense
122115,Angiospermes,Sedum anglicum
122116,Angiospermes,Sedum annuum
122124,Angiospermes,Sedum atratum
140856,Angiospermes,Sedum atratum subsp. atratum
122132,Angiospermes,Sedum brevifolium
122135,Angiospermes,Sedum caeruleum
122136,Angiospermes,Sedum caespitosum
122138,Angiospermes,Sedum candollei
122140,Angiospermes,Sedum cepaea
122146,Angiospermes,Sedum confusum
122150,Angiospermes,Sedum dasyphyllum
151385,Angiospermes,Sedum dasyphyllum var. dasyphyllum
151386,Angiospermes,Sedum dasyphyllum var. glanduliferum
159827,Angiospermes,Sedum dendroideum
122163,Angiospermes,Sedum fragrans
620663,Angiospermes,Sedum glandulosum
122182,Angiospermes,Sedum hirsutum
140863,Angiospermes,Sedum hirsutum subsp. hirsutum
122183,Angiospermes,Sedum hispanicum
122287,Angiospermes,Sedum x derbezii
122288,Angiospermes,Sedum x engadinense
122289,Angiospermes,Sedum x erraticum
122290,Angiospermes,Sedum x fuereri
122195,Angiospermes,Sedum litoreum
122204,Angiospermes,Sedum mexicanum
122209,Angiospermes,Sedum monregalense
122213,Angiospermes,Sedum multiceps
122215,Angiospermes,Sedum nevadense
611431,Angiospermes,Sedum pachyphyllum
962533,Angiospermes,Sedum palmeri
122225,Angiospermes,Sedum pentandrum
122243,Angiospermes,Sedum rubens
122248,Angiospermes,Sedum sarmentosum
122256,Angiospermes,Sedum sexangulare
122281,Angiospermes,Sedum villosum
112811,Angiospermes,Petrosedum amplexicaule
973403,Angiospermes,Petrosedum amplexicaule subsp. amplexicaule
112813,Angiospermes,Petrosedum forsterianum
973453,Angiospermes,Petrosedum x affomarcoi
973473,Angiospermes,Petrosedum x bellardii
973454,Angiospermes,Petrosedum x brevierei
973452,Angiospermes,Petrosedum x elaverinum
973457,Angiospermes,Petrosedum x hegnaueri
973458,Angiospermes,Petrosedum x henkii
973462,Angiospermes,Petrosedum x lorenzoi
973461,Angiospermes,Petrosedum x pascalianum
112814,Angiospermes,Petrosedum montanum
973446,Angiospermes,Petrosedum ochroleucum
969576,Angiospermes,Petrosedum orientale
973447,Angiospermes,Petrosedum pruinatum
112816,Angiospermes,Petrosedum rupestre
112817,Angiospermes,Petrosedum sediforme
197584,Angiospermes,Sempervivum
122501,Angiospermes,Sempervivum adenotrichum
122419,Angiospermes,Sempervivum arachnoideum
613151,Angiospermes,Sempervivum arachnoideum var. arachnoideum
151445,Angiospermes,Sempervivum arachnoideum var. tomentosum
122428,Angiospermes,Sempervivum calcareum
122508,Angiospermes,Sempervivum fauconnetii
122448,Angiospermes,Sempervivum globiferum
612570,Angiospermes,Sempervivum globiferum subsp. globiferum
612569,Angiospermes,Sempervivum globiferum subsp. allionii
160123,Angiospermes,Sempervivum grandiflorum
122502,Angiospermes,Sempervivum x angustifolium
122504,Angiospermes,Sempervivum x barbulatum
162476,Angiospermes,Sempervivum x barbulatum nothovar. barbulatum
718774,Angiospermes,Sempervivum x barbulatum nothovar. pseudo-arachnoideum
160118,Angiospermes,Sempervivum x funckii
613641,Angiospermes,Sempervivum x funckii var. aqualiense
613642,Angiospermes,Sempervivum x funckii var. funckii
122514,Angiospermes,Sempervivum x morelianum
122517,Angiospermes,Sempervivum x piliferum
122519,Angiospermes,Sempervivum x pomelii
717873,Angiospermes,Sempervivum x schottii
122467,Angiospermes,Sempervivum montanum
140918,Angiospermes,Sempervivum montanum subsp. montanum
613152,Angiospermes,Sempervivum montanum var. montanum
613604,Angiospermes,Sempervivum montanum var. burnatii
122493,Angiospermes,Sempervivum tectorum
140929,Angiospermes,Sempervivum tectorum subsp. tectorum
140921,Angiospermes,Sempervivum tectorum subsp. arvernense
140922,Angiospermes,Sempervivum tectorum subsp. boutignyanum
612571,Angiospermes,Sempervivum tectorum subsp. decoloratum
606916,Angiospermes,Hylotelephium
103155,Angiospermes,Hylotelephium anacampseros
103156,Angiospermes,Hylotelephium argutum
610625,Angiospermes,Hylotelephium x bergeri
103158,Angiospermes,Hylotelephium jullianum
103159,Angiospermes,Hylotelephium maximum
103160,Angiospermes,Hylotelephium populifolium
610623,Angiospermes,Hylotelephium sieboldii
610624,Angiospermes,Hylotelephium spectabile
103162,Angiospermes,Hylotelephium telephium
606966,Angiospermes,Phedimus
610869,Angiospermes,Phedimus aizoon
988950,Angiospermes,Phedimus ellacombeanus
610870,Angiospermes,Phedimus hybridus
988945,Angiospermes,Phedimus kamtschaticus
610868,Angiospermes,Phedimus spurius
985734,Angiospermes,Phedimus spurius subsp. spurius
985735,Angiospermes,Phedimus spurius subsp. oppositifolius
113076,Angiospermes,Phedimus stellatus
968799,Angiospermes,Phedimus stoloniferus
197169,Angiospermes,Rhodiola
117668,Angiospermes,Rhodiola rosea
198799,Angiospermes,Umbilicus
128211,Angiospermes,Umbilicus horizontalis
128215,Angiospermes,Umbilicus rupestris
191450,Angiospermes,Cynomorium
93854,Angiospermes,Cynomorium coccineum
197220,Angiospermes,Ribes
117748,Angiospermes,Ribes alpinum
117751,Angiospermes,Ribes aureum
117791,Angiospermes,Ribes x culverwellii
117792,Angiospermes,Ribes x fontenayense
117793,Angiospermes,Ribes x gordonianum
117796,Angiospermes,Ribes x pallidum
