CD_NOM,FAMILLE,NOM_VALIDE
620446,Orchidaceae,x Dactylanthera chevallieriana
717699,Orchidaceae,x Dactylanthera fournieri
717700,Orchidaceae,x Dactylanthera intermedia
620447,Orchidaceae,x Dactylanthera martysiensis
717701,Orchidaceae,x Dactylanthera somersetensis
198997,Orchidaceae,x Dactylocamptis
611330,Orchidaceae,Anacamptis laxiflora x Dactylorhiza brennensis
611329,Orchidaceae,Anacamptis laxiflora x Dactylorhiza elata subsp. sesquipedalis
611331,Orchidaceae,Anacamptis palustris x Dactylorhiza traunsteineri subsp. traunsteineri
162238,Orchidaceae,x Dactylocamptis arbostii
162239,Orchidaceae,x Dactylocamptis boudieri
162241,Orchidaceae,x Dactylocamptis chassagnei
162242,Orchidaceae,x Dactylocamptis drudei
162243,Orchidaceae,x Dactylocamptis leguei
162244,Orchidaceae,x Dactylocamptis luciae
162245,Orchidaceae,x Dactylocamptis luizetiana
162246,Orchidaceae,x Dactylocamptis neglecta
162247,Orchidaceae,x Dactylocamptis rouyana
162251,Orchidaceae,x Dactylocamptis schulzei
162248,Orchidaceae,x Dactylocamptis timbaliana
162249,Orchidaceae,x Dactylocamptis uechtritziana
162250,Orchidaceae,x Dactylocamptis valonii
130227,Orchidaceae,x Dactylocamptis weberi
198999,Orchidaceae,x Dactylodenia
611333,Orchidaceae,Dactylorhiza fuchsii x Gymnadenia nigra subsp. rhellicani
611334,Orchidaceae,Dactylorhiza sudetica x Gymnadenia nigra subsp. rhellicani
611336,Orchidaceae,Dactylorhiza viridis x Gymnadenia nigra subsp. rhellicani
130229,Orchidaceae,x Dactylodenia aravardii
130233,Orchidaceae,x Dactylodenia fuchsii
162179,Orchidaceae,x Dactylodenia jacksonii
130236,Orchidaceae,x Dactylodenia jeanjeanii
130237,Orchidaceae,x Dactylodenia klingeana
130238,Orchidaceae,x Dactylodenia lawalreei
130239,Orchidaceae,x Dactylodenia lebrunii
130240,Orchidaceae,x Dactylodenia legrandiana
142489,Orchidaceae,x Dactylodenia legrandiana nothosubsp. legrandiana
142488,Orchidaceae,x Dactylodenia legrandiana nothosubsp. evansii
142490,Orchidaceae,x Dactylodenia legrandiana nothosubsp. souppensis
611332,Orchidaceae,x Dactylodenia major
130241,Orchidaceae,x Dactylodenia regeliana
130242,Orchidaceae,x Dactylodenia rhaetica
130243,Orchidaceae,x Dactylodenia sancti-quintinii
611335,Orchidaceae,x Dactylodenia sursesis
162231,Orchidaceae,x Dactylodenia tourensis
130246,Orchidaceae,x Dactylodenia toussaintiorum
130247,Orchidaceae,x Dactylodenia vollmannii
130248,Orchidaceae,x Dactylodenia wintonii
130249,Orchidaceae,x Dactylodenia zollikoferi
199000,Orchidaceae,x Dactyloglossum
611765,Orchidaceae,Dactylorhiza maculata x Himantoglossum hircinum
199010,Orchidaceae,x Gymnanacamptis
130298,Orchidaceae,x Gymnanacamptis anacamptis
717702,Orchidaceae,x Gymnanacamptis burdigalensis
162254,Orchidaceae,x Gymnanacamptis evequei
162257,Orchidaceae,x Gymnanacamptis reserata
199013,Orchidaceae,x Gymnaplatanthera
130306,Orchidaceae,x Gymnaplatanthera borelii
130307,Orchidaceae,x Gymnaplatanthera chodatii
199012,Orchidaceae,x Gymnotraunsteinera
130305,Orchidaceae,x Gymnotraunsteinera vallesiaca
199021,Orchidaceae,x Neotinacamptis
611338,Orchidaceae,Anacamptis coriophora subsp. coriophora x Neotinea lactea
162226,Orchidaceae,x Neotinacamptis durandii
162184,Orchidaceae,x Neotinacamptis franzonii
162209,Orchidaceae,x Neotinacamptis huteri
199022,Orchidaceae,x Neotinarhiza
162262,Orchidaceae,x Neotinarhiza labbei
199023,Orchidaceae,x Neotinorchis
611340,Orchidaceae,Neotinea ustulata x Orchis militaris
611339,Orchidaceae,Neotinea ustulata x Orchis purpurea
162207,Orchidaceae,x Neotinorchis canutii
162253,Orchidaceae,x Neotinorchis doellii
162180,Orchidaceae,x Neotinorchis mattinatae
162216,Orchidaceae,x Neotinorchis untchjii
199025,Orchidaceae,x Orchidactyla
611344,Orchidaceae,Dactylorhiza fuchsii x Orchis mascula
611341,Orchidaceae,Dactylorhiza incarnata subsp. incarnata x Orchis purpurea
611343,Orchidaceae,Dactylorhiza majalis x Orchis mascula
611345,Orchidaceae,Dactylorhiza viridis x Orchis purpurea
130368,Orchidaceae,x Orchidactyla atacina
130372,Orchidaceae,x Orchidactyla chenevardii
130374,Orchidaceae,x Orchidactyla farquetii
130375,Orchidaceae,x Orchidactyla guestfalica
162158,Orchidaceae,x Orchidactyla helvetica
130376,Orchidaceae,x Orchidactyla jeanpertii
130377,Orchidaceae,x Orchidactyla kromayeri
130382,Orchidaceae,x Orchidactyla mantzii
130383,Orchidaceae,x Orchidactyla martignyana
717703,Orchidaceae,x Orchidactyla masteineri
130385,Orchidaceae,x Orchidactyla pentecostalis
130387,Orchidaceae,x Orchidactyla speciosissima
199026,Orchidaceae,x Orchigymnadenia
130393,Orchidaceae,x Orchigymnadenia belezeae
199028,Orchidaceae,x Orchimantoglossum
130413,Orchidaceae,x Orchimantoglossum lacazei
162155,Orchidaceae,x Orchimantoglossum terraccianoi
199029,Orchidaceae,x Orchiplatanthera
130414,Orchidaceae,x Orchiplatanthera andreasii
199032,Orchidaceae,x Pseudadenia
611702,Orchidaceae,Gymnadenia nigra subsp. corneliana x Pseudorchis albida
611701,Orchidaceae,Gymnadenia nigra subsp. rhellicani x Pseudorchis albida
130443,Orchidaceae,x Pseudadenia schweinfurthi
130444,Orchidaceae,x Pseudadenia strampfii
199033,Orchidaceae,x Pseudanthera
130445,Orchidaceae,x Pseudanthera breadalbanensis
199034,Orchidaceae,x Pseudinium
130446,Orchidaceae,x Pseudinium aschersonianum
199035,Orchidaceae,x Pseudorhiza
162181,Orchidaceae,x Pseudorhiza albucina
130447,Orchidaceae,x Pseudorhiza bruniana
130448,Orchidaceae,x Pseudorhiza minor
130449,Orchidaceae,x Pseudorhiza nieschalkii
199038,Orchidaceae,x Serapicamptis
611347,Orchidaceae,Anacamptis laxiflora x Serapias vomeracea
611349,Orchidaceae,Anacamptis morio subsp. picta x Serapias neglecta
610222,Orchidaceae,x Serapicamptis barlae
610223,Orchidaceae,x Serapicamptis bevilacquae
610224,Orchidaceae,x Serapicamptis capitata
610225,Orchidaceae,x Serapicamptis complicata
610226,Orchidaceae,x Serapicamptis debeauxii
611348,Orchidaceae,x Serapicamptis dufftii
610227,Orchidaceae,x Serapicamptis fontanae
130464,Orchidaceae,x Serapicamptis forbesii
610228,Orchidaceae,x Serapicamptis garbariorum
610229,Orchidaceae,x Serapicamptis ligustica
610230,Orchidaceae,x Serapicamptis maura
610231,Orchidaceae,x Serapicamptis mutata
610232,Orchidaceae,x Serapicamptis nelsoniana
610233,Orchidaceae,x Serapicamptis nouletii
610234,Orchidaceae,x Serapicamptis pisanensis
610235,Orchidaceae,x Serapicamptis rana
610236,Orchidaceae,x Serapicamptis rousii
611346,Orchidaceae,x Serapicamptis tommasinii
612613,Orchidaceae,x Serapicamptis tommasinii subsp. tommasinii
717707,Orchidaceae,x Serapicamptis traverseriana
610237,Orchidaceae,x Serapicamptis triloba
199039,Orchidaceae,x Serapirhiza
130465,Orchidaceae,x Serapirhiza sambucinolingua
672543,Orchidaceae,Clematepistephium
673314,Orchidaceae,Clematepistephium smilacifolium
672602,Orchidaceae,Eriaxis
673321,Orchidaceae,Eriaxis rigida
807566,Orchidaceae,Vanilla humblotii
850045,Orchidaceae,Vanilla inornata
674016,Xeronemataceae,Xeronema moorei
672723,Alseuosmiaceae,Periomphale
674361,Alseuosmiaceae,Periomphale balansae
672731,Alseuosmiaceae,Platyspermation
674003,Alseuosmiaceae,Platyspermation crassifolium
674000,Argophyllaceae,Argophyllum brevipetalum
674490,Argophyllaceae,Argophyllum ellipticum
674001,Argophyllaceae,Argophyllum grunowii
674002,Argophyllaceae,Argophyllum montanum
672964,Argophyllaceae,Argophyllum nitidum
985278,Argophyllaceae,Argophyllum riparium
672965,Argophyllaceae,Argophyllum vernicosum
447115,Argophyllaceae,Corokia collenettei
606842,Asteraceae,Aaronsohnia
610592,Asteraceae,Aaronsohnia pubescens
188746,Asteraceae,Achillea
79865,Asteraceae,Achillea ageratum
79867,Asteraceae,Achillea aspleniifolia
79868,Asteraceae,Achillea atrata
79874,Asteraceae,Achillea chamaemelifolia
610734,Asteraceae,Achillea coarctata
896277,Asteraceae,Achillea collina
79877,Asteraceae,Achillea crithmifolia
79886,Asteraceae,Achillea distans
612382,Asteraceae,Achillea distans subsp. stricta
130726,Asteraceae,Achillea distans subsp. tanacetifolia
130725,Asteraceae,Achillea distans subsp. distans
79887,Asteraceae,Achillea erba-rotta
130728,Asteraceae,Achillea erba-rotta subsp. erba-rotta
130727,Asteraceae,Achillea erba-rotta subsp. ambigua
130729,Asteraceae,Achillea erba-rotta subsp. moschata
79890,Asteraceae,Achillea filipendulina
717050,Asteraceae,Achillea x bronchalensis
79945,Asteraceae,Achillea x commutata
79946,Asteraceae,Achillea x feliciana
988899,Asteraceae,Achillea x intermedia
79950,Asteraceae,Achillea x laggeri
79953,Asteraceae,Achillea x lereschei
79954,Asteraceae,Achillea x maxima
79959,Asteraceae,Achillea x pseudodorata
79960,Asteraceae,Achillea x ruscinonensis
79961,Asteraceae,Achillea x schneideri
79962,Asteraceae,Achillea x schroeteri
79963,Asteraceae,Achillea x thomasiana
79965,Asteraceae,Achillea x trautmannii
79966,Asteraceae,Achillea x valesiaca
79967,Asteraceae,Achillea x wilczekiana
79903,Asteraceae,Achillea ligustica
79905,Asteraceae,Achillea macrophylla
610735,Asteraceae,Achillea maritima
79908,Asteraceae,Achillea millefolium
79913,Asteraceae,Achillea nana
79914,Asteraceae,Achillea nobilis
130746,Asteraceae,Achillea nobilis subsp. nobilis
79915,Asteraceae,Achillea odorata
79917,Asteraceae,Achillea pannonica
717711,Asteraceae,Achillea pratensis
79921,Asteraceae,Achillea ptarmica
130749,Asteraceae,Achillea ptarmica subsp. ptarmica
130750,Asteraceae,Achillea ptarmica subsp. pyrenaica
160347,Asteraceae,Achillea punctata
79923,Asteraceae,Achillea roseo-alba
79927,Asteraceae,Achillea setacea
79939,Asteraceae,Achillea tomentosa
79941,Asteraceae,Achillea virescens
189115,Asteraceae,Anacyclus
82305,Asteraceae,Anacyclus clavatus
610701,Asteraceae,Anacyclus homogamos
940565,Asteraceae,Anacyclus x bethuriae
940548,Asteraceae,Anacyclus x malvesiensis
610702,Asteraceae,Anacyclus monanthos
719219,Asteraceae,Anacyclus monanthos subsp. cyrtolepidioides
82315,Asteraceae,Anacyclus radiatus
718304,Asteraceae,Anacyclus radiatus subsp. radiatus
82318,Asteraceae,Anacyclus valentinus
189232,Asteraceae,Anthemis
610723,Asteraceae,Anthemis alpestris
82817,Asteraceae,Anthemis arvensis
131419,Asteraceae,Anthemis arvensis subsp. arvensis
131420,Asteraceae,Anthemis arvensis subsp. glabra
131421,Asteraceae,Anthemis arvensis subsp. incrassata
82821,Asteraceae,Anthemis austriaca
717085,Asteraceae,Anthemis chia
82833,Asteraceae,Anthemis cotula
82835,Asteraceae,Anthemis cretica
131430,Asteraceae,Anthemis cretica subsp. cretica
131428,Asteraceae,Anthemis cretica subsp. carpatica
131429,Asteraceae,Anthemis cretica subsp. columnae
612395,Asteraceae,Anthemis cretica subsp. gerardiana
131432,Asteraceae,Anthemis cretica subsp. saxatilis
143566,Asteraceae,Anthemis cretica var. macrocephala
718645,Asteraceae,Anthemis cretica var. saxatilis
82889,Asteraceae,Anthemis x adulterina
82890,Asteraceae,Anthemis x bollei
82856,Asteraceae,Anthemis maritima
131434,Asteraceae,Anthemis maritima subsp. maritima
82871,Asteraceae,Anthemis prostrata
610724,Asteraceae,Anthemis ruthenica
610722,Asteraceae,Anthemis scariosa
82880,Asteraceae,Anthemis secundiramea
82885,Asteraceae,Anthemis tomentosa
189442,Asteraceae,Argyranthemum
83719,Asteraceae,Argyranthemum frutescens
810873,Asteraceae,Argyranthemum frutescens subsp. frutescens
189486,Asteraceae,Artemisia
83932,Asteraceae,Artemisia abrotanum
83933,Asteraceae,Artemisia absinthium
83934,Asteraceae,Artemisia alba
83938,Asteraceae,Artemisia annua
83941,Asteraceae,Artemisia arborescens
83943,Asteraceae,Artemisia armeniaca
83945,Asteraceae,Artemisia atrata
83946,Asteraceae,Artemisia austriaca
83949,Asteraceae,Artemisia biennis
83951,Asteraceae,Artemisia borealis
83952,Asteraceae,Artemisia caerulescens
131706,Asteraceae,Artemisia caerulescens subsp. caerulescens
131708,Asteraceae,Artemisia caerulescens subsp. densiflora
131709,Asteraceae,Artemisia caerulescens subsp. gallica
83953,Asteraceae,Artemisia campestris
131713,Asteraceae,Artemisia campestris subsp. campestris
131711,Asteraceae,Artemisia campestris subsp. alpina
131714,Asteraceae,Artemisia campestris subsp. glutinosa
131720,Asteraceae,Artemisia campestris subsp. maritima
612402,Asteraceae,Artemisia campestris subsp. variabilis
83958,Asteraceae,Artemisia chamaemelifolia
83965,Asteraceae,Artemisia dracunculus
83969,Asteraceae,Artemisia eriantha
83973,Asteraceae,Artemisia genipi
83974,Asteraceae,Artemisia glacialis
84069,Asteraceae,Artemisia godronii
83978,Asteraceae,Artemisia herba-alba
83992,Asteraceae,Artemisia insipida
84064,Asteraceae,Artemisia x burnatii
84066,Asteraceae,Artemisia x csepelensis
84067,Asteraceae,Artemisia x gapensis
84068,Asteraceae,Artemisia x gayeriana
84071,Asteraceae,Artemisia x hybrida
84077,Asteraceae,Artemisia x seileri
84002,Asteraceae,Artemisia ludoviciana
84003,Asteraceae,Artemisia maritima
131730,Asteraceae,Artemisia maritima subsp. maritima
84005,Asteraceae,Artemisia molinieri
84021,Asteraceae,Artemisia pontica
84037,Asteraceae,Artemisia scoparia
84053,Asteraceae,Artemisia umbelliformis
84054,Asteraceae,Artemisia vallesiaca
84057,Asteraceae,Artemisia verlotiorum
84061,Asteraceae,Artemisia vulgaris
606870,Asteraceae,Chamaemelum
90461,Asteraceae,Chamaemelum fuscatum
90470,Asteraceae,Chamaemelum nobile
190778,Asteraceae,Chrysanthemum
91047,Asteraceae,Chrysanthemum indicum
91060,Asteraceae,Chrysanthemum morifolium
606871,Asteraceae,Cladanthus
610631,Asteraceae,Cladanthus arabicus
91819,Asteraceae,Cladanthus mixtus
191027,Asteraceae,Coleostephus
92175,Asteraceae,Coleostephus myconis
92176,Asteraceae,Coleostephus paludosus
606877,Asteraceae,Cota
92627,Asteraceae,Cota altissima
610639,Asteraceae,Cota segetalis
717742,Asteraceae,Cota tinctoria x Cota triumfetti
92629,Asteraceae,Cota tinctoria
92630,Asteraceae,Cota triumfetti
191214,Asteraceae,Cotula
92720,Asteraceae,Cotula anthemoides
92722,Asteraceae,Cotula australis
92723,Asteraceae,Cotula coronopifolia
606891,Asteraceae,Eriocephalus
610587,Asteraceae,Eriocephalus africanus
192806,Asteraceae,Glebionis
611295,Asteraceae,Glebionis coronaria
100304,Asteraceae,Glebionis segetum
193232,Asteraceae,Heteranthemis
926410,Asteraceae,Heteranthemis viscidehirta
193638,Asteraceae,Ismelia
103825,Asteraceae,Ismelia carinata
194067,Asteraceae,Leucanthemella
105764,Asteraceae,Leucanthemella serotina
194068,Asteraceae,Leucanthemopsis
105765,Asteraceae,Leucanthemopsis alpina
159722,Asteraceae,Leucanthemopsis alpina subsp. alpina
137235,Asteraceae,Leucanthemopsis alpina subsp. minima
137236,Asteraceae,Leucanthemopsis alpina subsp. tomentosa
194069,Asteraceae,Leucanthemum
105768,Asteraceae,Leucanthemum adustum
105770,Asteraceae,Leucanthemum ageratifolium
105775,Asteraceae,Leucanthemum burnatii
105776,Asteraceae,Leucanthemum cantabricum
105777,Asteraceae,Leucanthemum catalaunicum
105781,Asteraceae,Leucanthemum coronopifolium
718374,Asteraceae,Leucanthemum coronopifolium subsp. coronopifolium
105782,Asteraceae,Leucanthemum corsicum
137242,Asteraceae,Leucanthemum corsicum subsp. corsicum
137243,Asteraceae,Leucanthemum corsicum subsp. fenzlii
105784,Asteraceae,Leucanthemum crassifolium
105786,Asteraceae,Leucanthemum delarbrei
968304,Asteraceae,Leucanthemum esterellense
105793,Asteraceae,Leucanthemum graminifolium
105794,Asteraceae,Leucanthemum heterophyllum
105795,Asteraceae,Leucanthemum ircutianum
105818,Asteraceae,Leucanthemum x superbum
159909,Asteraceae,Leucanthemum laciniatum
717291,Asteraceae,Leucanthemum legraeanum
105799,Asteraceae,Leucanthemum maximum
105801,Asteraceae,Leucanthemum meridionale
105803,Asteraceae,Leucanthemum monspeliense
105807,Asteraceae,Leucanthemum pallens
105814,Asteraceae,Leucanthemum subglaucum
105816,Asteraceae,Leucanthemum virgatum
105817,Asteraceae,Leucanthemum vulgare
148192,Asteraceae,Leucanthemum vulgare var. vulgare
148191,Asteraceae,Leucanthemum vulgare var. autumnale
194263,Asteraceae,Lonas
106538,Asteraceae,Lonas annua
194495,Asteraceae,Matricaria
107435,Asteraceae,Matricaria aurea
107440,Asteraceae,Matricaria chamomilla
107446,Asteraceae,Matricaria discoidea
195053,Asteraceae,Nananthea
109224,Asteraceae,Nananthea perpusilla
715554,Asteraceae,Pentzia
717830,Asteraceae,Pentzia suffruticosa
196351,Asteraceae,Plagius
113791,Asteraceae,Plagius flosculosus
968819,Asteraceae,Plagius grandis
197354,Asteraceae,Santolina
120784,Asteraceae,Santolina benthamiana
120785,Asteraceae,Santolina chamaecyparissus
120786,Asteraceae,Santolina corsica
611570,Asteraceae,Santolina decumbens
120802,Asteraceae,Santolina rosmarinifolia
717866,Asteraceae,Santolina villosa
120808,Asteraceae,Santolina virens
197747,Asteraceae,Soliva
124214,Asteraceae,Soliva sessilis
611480,Asteraceae,Soliva stolonifera
198201,Asteraceae,Tanacetum
125456,Asteraceae,Tanacetum audibertii
125457,Asteraceae,Tanacetum balsamita
125459,Asteraceae,Tanacetum cinerariifolium
162467,Asteraceae,Tanacetum coccineum
125460,Asteraceae,Tanacetum corymbosum
125464,Asteraceae,Tanacetum macrophyllum
125469,Asteraceae,Tanacetum parthenium
718786,Asteraceae,Tanacetum parthenium var. parthenium
621339,Asteraceae,Tanacetum parthenium var. praealtum
125474,Asteraceae,Tanacetum vulgare
607013,Asteraceae,Tripleurospermum
611625,Asteraceae,Tripleurospermum caucasicum
611624,Asteraceae,Tripleurospermum disciforme
127613,Asteraceae,Tripleurospermum inodorum
127614,Asteraceae,Tripleurospermum maritimum
762185,Asteraceae,Tripleurospermum maritimum subsp. maritimum
989809,Asteraceae,Tripleurospermum maritimum subsp. vinicaule
715649,Asteraceae,Vogtia
717697,Asteraceae,Vogtia annua
198979,Asteraceae,x Anthemimatricaria
130174,Asteraceae,x Anthemimatricaria dominii
130175,Asteraceae,x Anthemimatricaria inolens
130176,Asteraceae,x Anthemimatricaria maleolens
130177,Asteraceae,x Anthemimatricaria sulfurea
189558,Asteraceae,Aster
84622,Asteraceae,Aster alpinus
958222,Asteraceae,Aster alpinus subsp. alpinus
84626,Asteraceae,Aster amellus
84731,Asteraceae,Aster x alpinoamellus
84699,Asteraceae,Aster pyrenaeus
610836,Asteraceae,Aster trinervius
159902,Asteraceae,Aster willkommii
612601,Asteraceae,Aster willkommii subsp. catalaunicus
189696,Asteraceae,Baccharis
85474,Asteraceae,Baccharis halimifolia
606854,Asteraceae,Bellidiastrum
85720,Asteraceae,Bellidiastrum michelii
189811,Asteraceae,Bellis
85728,Asteraceae,Bellis annua
85730,Asteraceae,Bellis bernardii
85740,Asteraceae,Bellis perennis
85743,Asteraceae,Bellis rotundifolia
85745,Asteraceae,Bellis sylvestris
189812,Asteraceae,Bellium
85747,Asteraceae,Bellium bellidioides
85750,Asteraceae,Bellium nivale
606858,Asteraceae,Boltonia
610635,Asteraceae,Boltonia asteroides
715556,Asteraceae,Brachyscome
610765,Asteraceae,Brachyscome collina
86239,Asteraceae,Brachyscome heterodonta
190212,Asteraceae,Callistephus
87464,Asteraceae,Callistephus chinensis
87520,Asteraceae,Calotis lappulacea
446959,Asteraceae,Dichrocephala integrifolia
192282,Asteraceae,Erigeron
611688,Asteraceae,Erigeron acris
612619,Asteraceae,Erigeron acris subsp. acris
612620,Asteraceae,Erigeron acris subsp. angulosus
612621,Asteraceae,Erigeron acris subsp. droebachensis
612622,Asteraceae,Erigeron acris subsp. serotinus
96736,Asteraceae,Erigeron alpinus
96739,Asteraceae,Erigeron annuus
96742,Asteraceae,Erigeron atticus
96743,Asteraceae,Erigeron bilbaoanus
96745,Asteraceae,Erigeron blakei
96746,Asteraceae,Erigeron bonariensis
611693,Asteraceae,Erigeron canadensis x Erigeron sumatrensis
96749,Asteraceae,Erigeron canadensis
611690,Asteraceae,Erigeron floribundus
96761,Asteraceae,Erigeron glabratus
96764,Asteraceae,Erigeron glaucus
160098,Asteraceae,Erigeron x advenigenus
96822,Asteraceae,Erigeron x chanousii
